type,source,episodes,duration,rating,studio,num_related,hentai/romance,sports,youth,adventure/psychological,drama,fantasy/sci-fi,comedy,military,misc,Unknown,class
ONA,Unknown,1,1-20,PG-13 - Teens 13 or older,other,0,True,False,False,False,False,False,False,False,False,False,Bad
TV,Novel,52,21-30,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,True,False,False,False,False,Questionable
TV,Light novel,12,21-30,PG-13 - Teens 13 or older,Studio Deen,2,False,False,False,False,False,True,True,False,False,False,OK
OVA,Visual novel,1,1-20,R - 17+ (violence & profanity),other,0,False,False,False,False,True,True,False,False,False,False,Questionable
Special,Visual novel,1,21-30,R+ - Mild Nudity,other,1,True,False,False,False,False,False,False,False,False,False,OK
ONA,Original,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
Special,Original,1,1-20,G - All Ages,other,1,False,False,True,False,False,False,False,False,False,False,Bad
Movie,Manga,1,60+,PG-13 - Teens 13 or older,TMS Entertainment,2,False,False,True,True,False,False,True,True,False,False,Really good
TV,Original,12,21-30,PG-13 - Teens 13 or older,other,4,False,False,False,False,True,False,False,False,True,False,OK
ONA,Unknown,3,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,False,False,False,False,OK
TV,Light novel,12,21-30,PG-13 - Teens 13 or older,other,2,True,False,False,True,False,True,False,False,True,False,Really good
Movie,Original,1,1-20,PG - Children,other,0,False,False,False,True,False,False,False,False,True,False,Bad
TV,Other,23,1-20,None,other,0,False,False,False,False,False,False,True,False,False,False,Bad
Movie,Unknown,1,60+,G - All Ages,other,2,False,False,False,False,False,False,True,False,False,False,Bad
OVA,Light novel,1,31-59,R+ - Mild Nudity,Sunrise,1,False,False,True,True,False,True,True,True,False,False,Questionable
Movie,Unknown,1,21-30,PG - Children,other,1,False,True,True,False,False,False,False,False,False,False,Questionable
Movie,Other,1,1-20,G - All Ages,Nippon Animation,0,False,False,True,False,True,False,False,False,False,False,Bad
Movie,Novel,1,60+,PG-13 - Teens 13 or older,Production I.G,1,True,False,True,False,False,False,True,True,False,False,Really good
OVA,Original,1,31-59,PG-13 - Teens 13 or older,other,0,False,False,False,False,False,True,True,False,False,False,Bad
Movie,Original,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,False,False,True,False,Bad
Movie,Game,1,60+,PG - Children,other,2,False,False,True,True,True,True,True,False,False,False,Really good
Special,Unknown,2,31-59,G - All Ages,Nippon Animation,1,False,False,True,True,True,False,False,False,False,False,Questionable
ONA,Original,1,1-20,G - All Ages,other,1,False,False,False,False,False,False,True,False,False,False,Bad
Movie,Original,1,1-20,G - All Ages,other,0,False,False,False,False,False,True,False,True,True,False,Bad
ONA,Unknown,3,1-20,PG-13 - Teens 13 or older,other,0,True,False,False,False,False,True,True,True,False,False,Bad
Movie,Other,1,1-20,G - All Ages,other,1,False,False,True,False,False,False,False,False,False,False,Bad
Special,Unknown,1,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,True,False,False,False,Questionable
TV,Game,12,21-30,PG-13 - Teens 13 or older,Studio Pierrot,0,False,False,True,False,False,True,False,False,False,False,OK
TV,Manga,45,21-30,G - All Ages,Toei Animation,4,False,False,True,True,False,True,False,False,False,False,Questionable
OVA,Manga,1,31-59,R - 17+ (violence & profanity),Madhouse,1,True,False,False,False,True,False,False,False,False,False,Questionable
TV,Light novel,12,21-30,PG-13 - Teens 13 or older,Studio Deen,1,True,False,True,False,False,True,False,False,False,False,Really good
TV,Unknown,26,21-30,PG-13 - Teens 13 or older,other,1,False,False,False,False,True,True,False,False,False,False,Questionable
Music,Music,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,True,False,Bad
TV,Visual novel,13,21-30,PG-13 - Teens 13 or older,other,1,False,False,False,False,True,True,False,False,False,False,Questionable
Movie,Unknown,1,60+,None,other,2,False,False,True,False,True,True,False,False,False,False,Bad
Music,Original,1,1-20,G - All Ages,other,1,False,False,True,False,False,False,False,False,True,False,Bad
Music,Music,4,1-20,PG-13 - Teens 13 or older,other,2,True,False,True,False,False,True,False,False,True,False,OK
Special,Other,1,31-59,PG-13 - Teens 13 or older,other,1,False,False,False,False,True,True,False,False,True,False,Bad
TV,Game,13,21-30,R - 17+ (violence & profanity),other,0,False,False,False,True,False,True,False,False,False,False,OK
ONA,Game,3,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,False,False,False,False,Bad
Movie,Unknown,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,False,True,Bad
TV,Original,26,21-30,PG-13 - Teens 13 or older,other,3,False,False,False,True,True,True,False,False,False,False,Really good
TV,Manga,12,21-30,R+ - Mild Nudity,other,4,True,False,True,False,False,True,True,False,False,False,Really good
ONA,Other,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
OVA,Manga,1,31-59,R+ - Mild Nudity,Nippon Animation,1,False,False,True,True,False,False,False,False,False,False,Bad
TV,Original,25,1-20,G - All Ages,other,1,False,False,True,False,False,False,True,False,False,False,OK
Special,Unknown,1,1-20,G - All Ages,other,0,False,False,False,False,True,False,False,False,False,False,Bad
TV,Manga,13,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,True,True,True,False,False,False,False,Bad
Movie,Game,1,60+,G - All Ages,other,1,False,True,True,False,False,True,False,False,False,False,OK
TV,Original,39,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,True,False,False,False,True,False,False,Bad
Special,Manga,1,31-59,PG-13 - Teens 13 or older,other,3,False,False,True,True,False,True,False,False,True,False,Really good
OVA,Unknown,1,31-59,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,True,False,True,False,False,Bad
OVA,Visual novel,1,21-30,PG-13 - Teens 13 or older,other,2,False,False,False,False,True,True,True,True,False,False,Questionable
TV,Manga,27,21-30,PG-13 - Teens 13 or older,Toei Animation,2,False,False,True,False,False,True,True,False,False,False,Really good
OVA,Unknown,3,21-30,PG-13 - Teens 13 or older,Sunrise,2,False,False,True,True,False,True,False,True,False,False,Bad
TV,Original,13,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,False,True,True,False,True,False,False,Really good
OVA,Unknown,1,31-59,G - All Ages,other,0,False,False,True,False,True,False,False,False,False,False,Bad
TV,Light novel,12,21-30,PG-13 - Teens 13 or older,other,2,True,False,True,False,False,True,True,False,False,False,Really good
TV,Unknown,31,21-30,PG-13 - Teens 13 or older,Toei Animation,1,False,False,False,True,False,True,False,True,False,False,Bad
Special,Manga,1,21-30,PG-13 - Teens 13 or older,other,1,False,True,True,False,False,False,False,False,False,False,Questionable
TV,Manga,13,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,False,False,False,False,Bad
OVA,Novel,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,True,False,Bad
Music,Original,1,1-20,G - All Ages,other,0,False,False,True,False,False,True,False,False,True,False,Bad
TV,Manga,26,21-30,PG-13 - Teens 13 or older,Sunrise,2,True,False,True,True,False,True,True,False,True,False,Really good
Movie,Manga,1,60+,G - All Ages,Madhouse,2,False,False,True,True,True,False,True,False,True,False,Really good
Special,Unknown,1,1-20,G - All Ages,other,1,False,False,False,True,False,False,True,False,False,False,Questionable
Movie,Manga,1,60+,PG-13 - Teens 13 or older,Toei Animation,1,False,False,True,True,False,True,True,False,False,False,Really good
Movie,Original,0,1-20,G - All Ages,other,2,False,False,True,False,False,False,True,False,False,False,Bad
TV,Unknown,19,21-30,None,Toei Animation,0,False,False,False,True,False,True,False,False,False,False,Bad
ONA,Unknown,6,1-20,G - All Ages,other,1,False,False,True,False,False,False,True,False,False,False,Bad
TV,Other,52,21-30,G - All Ages,other,0,False,False,True,False,False,False,True,False,False,False,Questionable
Movie,Original,1,1-20,G - All Ages,other,1,False,False,True,False,False,False,False,False,False,False,Bad
TV,Unknown,39,21-30,None,other,1,False,False,False,True,False,True,False,False,True,False,Bad
Special,Original,1,1-20,G - All Ages,other,2,False,False,True,False,False,False,False,False,False,False,Bad
OVA,Unknown,1,1-20,PG-13 - Teens 13 or older,TMS Entertainment,1,False,False,True,True,False,False,False,False,False,False,OK
ONA,Unknown,1,1-20,G - All Ages,other,1,False,False,False,False,False,True,False,False,True,False,Bad
TV,Unknown,46,21-30,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
Movie,Manga,1,60+,G - All Ages,Madhouse,4,False,False,True,True,False,True,False,False,False,False,OK
ONA,4-koma manga,13,1-20,PG-13 - Teens 13 or older,other,3,False,False,True,False,False,False,True,False,False,False,Questionable
TV,Other,26,21-30,PG-13 - Teens 13 or older,Madhouse,0,False,False,False,False,True,True,True,False,True,False,OK
Movie,Other,1,1-20,G - All Ages,other,1,False,False,False,False,False,False,False,False,True,False,Bad
TV,Game,26,21-30,PG - Children,TMS Entertainment,1,False,False,False,True,False,True,False,False,False,False,Questionable
Music,Music,1,1-20,PG - Children,other,0,False,False,False,False,False,False,False,False,True,False,Bad
Music,Music,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
TV,Unknown,22,1-20,PG-13 - Teens 13 or older,other,0,False,False,False,False,False,False,True,False,False,False,Bad
OVA,Unknown,1,21-30,G - All Ages,other,1,False,False,True,False,False,True,False,False,False,False,Bad
TV,Manga,24,21-30,R - 17+ (violence & profanity),J.C.Staff,1,True,False,True,True,True,True,False,False,False,False,Really good
OVA,Game,1,60+,PG-13 - Teens 13 or older,other,3,False,True,True,True,True,False,False,False,False,False,OK
TV,Other,12,21-30,R+ - Mild Nudity,other,2,True,False,True,False,False,True,True,False,False,False,OK
Movie,Original,3,1-20,PG-13 - Teens 13 or older,Madhouse,0,False,False,False,True,True,True,False,False,False,False,OK
TV,Manga,26,1-20,PG-13 - Teens 13 or older,other,4,False,False,True,False,False,False,True,False,False,False,Really good
TV,Original,26,21-30,PG-13 - Teens 13 or older,Sunrise,1,False,False,True,True,False,True,False,True,False,False,Questionable
OVA,Unknown,1,1-20,G - All Ages,other,1,False,False,True,False,True,False,False,False,False,False,Bad
Special,Unknown,1,31-59,PG-13 - Teens 13 or older,other,1,True,False,False,True,False,False,True,False,False,False,Really good
Special,Unknown,1,1-20,PG - Children,other,0,False,False,True,False,False,True,False,False,False,False,Bad
OVA,Unknown,1,1-20,G - All Ages,Toei Animation,0,False,False,True,False,True,False,False,False,False,False,Bad
Special,Original,1,1-20,G - All Ages,J.C.Staff,0,False,False,False,False,False,False,True,False,False,False,Bad
OVA,Unknown,1,31-59,G - All Ages,other,0,False,False,True,False,True,False,False,False,False,False,Bad
TV,Original,20,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
TV,Manga,4,1-20,PG-13 - Teens 13 or older,other,1,False,False,False,False,False,False,True,False,False,False,Bad
OVA,Manga,2,21-30,PG-13 - Teens 13 or older,J.C.Staff,2,True,False,True,False,False,False,False,False,False,False,Really good
Special,Unknown,1,1-20,PG-13 - Teens 13 or older,Sunrise,2,False,False,True,False,False,True,False,True,False,False,Questionable
TV,Unknown,26,21-30,PG - Children,other,0,False,False,True,True,False,True,False,False,False,False,Bad
Movie,Manga,1,60+,None,other,3,False,False,True,True,True,True,False,False,False,False,Really good
TV,Unknown,12,21-30,G - All Ages,other,1,False,False,True,False,False,True,False,False,False,False,Bad
TV,Manga,47,21-30,G - All Ages,other,2,False,True,True,False,False,False,False,False,False,False,Bad
TV,Unknown,13,21-30,PG - Children,other,1,False,False,True,False,False,True,False,False,False,False,Questionable
TV,Unknown,52,1-20,G - All Ages,Nippon Animation,0,False,False,True,False,False,True,True,False,False,False,Bad
ONA,Original,1,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,False,True,False,False,False,Bad
OVA,Novel,2,31-59,R - 17+ (violence & profanity),other,1,False,False,True,False,False,True,False,False,True,False,Questionable
TV,Web manga,12,21-30,PG-13 - Teens 13 or older,other,1,True,False,True,False,False,True,True,False,False,False,Really good
Special,Unknown,1,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,False,False,False,False,False,Really good
OVA,Unknown,2,21-30,R - 17+ (violence & profanity),other,0,False,False,True,False,False,True,False,False,False,False,Bad
Music,Unknown,1,1-20,PG - Children,other,0,False,False,False,False,False,False,False,False,True,False,Bad
Music,Original,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
TV,Manga,112,21-30,PG-13 - Teens 13 or older,Studio Pierrot,5,False,True,True,False,False,True,True,False,False,False,Really good
Movie,Game,3,1-20,G - All Ages,other,0,False,False,True,False,False,True,False,False,False,False,Questionable
TV,Light novel,24,21-30,R - 17+ (violence & profanity),other,3,False,False,True,True,False,True,False,False,False,False,Really good
Special,Manga,2,21-30,PG-13 - Teens 13 or older,J.C.Staff,3,True,False,True,False,True,False,True,False,False,False,Really good
TV,Original,13,1-20,R - 17+ (violence & profanity),other,1,False,False,False,True,True,True,False,False,False,False,OK
TV,Manga,25,21-30,PG-13 - Teens 13 or older,other,3,True,True,True,False,True,False,False,False,False,False,Questionable
Special,Light novel,13,less than a minute,PG-13 - Teens 13 or older,J.C.Staff,1,False,False,False,False,False,False,True,False,False,False,OK
Special,Unknown,7,1-20,PG-13 - Teens 13 or older,J.C.Staff,1,True,False,True,True,True,True,True,False,False,False,OK
Movie,Book,1,60+,R - 17+ (violence & profanity),TMS Entertainment,1,False,False,True,False,True,True,False,False,True,False,Really good
Movie,Unknown,1,60+,G - All Ages,other,1,False,False,True,True,False,True,False,False,False,False,Bad
Movie,Unknown,1,60+,PG-13 - Teens 13 or older,Toei Animation,0,False,True,False,False,False,False,False,False,False,False,Bad
ONA,Original,2,less than a minute,G - All Ages,other,1,False,False,True,False,False,False,True,False,False,False,Bad
ONA,Manga,24,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,False,False,False,False,Really good
Music,Manga,1,1-20,G - All Ages,other,2,False,False,False,False,False,False,False,False,True,False,Bad
OVA,Manga,6,21-30,R+ - Mild Nudity,other,3,True,False,True,False,False,True,True,False,False,False,Really good
OVA,Unknown,2,1-20,PG-13 - Teens 13 or older,Sunrise,2,False,False,False,False,False,True,True,True,False,False,Questionable
TV,Original,12,21-30,R+ - Mild Nudity,other,4,False,False,True,False,False,True,False,True,False,False,OK
TV,Unknown,163,21-30,PG-13 - Teens 13 or older,Nippon Animation,1,False,True,True,False,False,False,False,False,False,False,Bad
TV,Manga,12,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,False,True,True,False,False,Really good
Music,Original,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,True,False,Bad
Movie,Unknown,1,60+,R - 17+ (violence & profanity),Production I.G,2,False,False,True,True,False,True,False,True,False,False,Really good
Special,Manga,1,31-59,PG-13 - Teens 13 or older,Toei Animation,1,False,False,True,True,False,True,True,False,True,False,Really good
OVA,Manga,1,21-30,PG-13 - Teens 13 or older,Production I.G,1,False,True,True,False,False,False,False,False,False,False,Really good
Special,Unknown,2,21-30,G - All Ages,other,2,False,False,False,True,False,False,False,False,False,False,OK
Music,Unknown,1,1-20,G - All Ages,Studio Deen,2,False,False,False,False,False,False,False,False,True,False,Questionable
Movie,Manga,1,60+,PG-13 - Teens 13 or older,other,1,False,False,True,True,False,True,False,False,False,False,OK
Music,Original,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
OVA,Unknown,1,21-30,PG-13 - Teens 13 or older,Madhouse,1,False,False,True,False,False,True,False,False,False,False,Bad
Movie,Unknown,1,60+,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
TV,Unknown,27,1-20,PG - Children,other,1,False,False,True,False,False,True,True,False,False,False,Bad
Movie,Unknown,1,60+,None,other,0,False,False,True,False,False,False,False,True,False,False,Bad
Movie,Other,1,1-20,G - All Ages,other,0,False,False,True,False,False,False,False,False,False,False,Bad
Movie,Unknown,1,60+,PG - Children,Sunrise,1,False,False,True,True,True,True,True,False,False,False,OK
ONA,Original,1,less than a minute,G - All Ages,other,1,False,False,False,False,False,False,True,False,False,False,Bad
ONA,Unknown,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,True,False,False,False,Bad
OVA,Manga,2,21-30,R+ - Mild Nudity,other,2,False,True,True,False,True,True,False,False,False,False,Really good
OVA,Unknown,10,1-20,PG-13 - Teens 13 or older,Studio Pierrot,1,False,False,False,True,True,True,True,False,False,False,Questionable
TV,Original,12,21-30,PG-13 - Teens 13 or older,other,4,True,False,False,False,False,True,True,False,False,False,OK
OVA,Unknown,1,1-20,G - All Ages,other,0,False,False,True,False,False,True,False,False,False,False,Bad
Special,Unknown,1,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,False,True,False,True,False,Bad
Special,Original,7,1-20,None,other,1,False,False,False,False,False,False,True,False,True,False,Bad
Movie,Other,1,31-59,G - All Ages,other,2,False,False,True,True,False,True,False,False,False,False,Bad
OVA,Light novel,6,21-30,PG-13 - Teens 13 or older,Sunrise,3,False,False,True,True,False,True,True,True,False,False,OK
Movie,Unknown,1,31-59,PG - Children,Toei Animation,0,False,False,True,False,False,True,False,True,False,False,Bad
OVA,Novel,1,60+,R - 17+ (violence & profanity),Madhouse,1,True,False,True,True,True,True,False,False,False,False,OK
TV,Original,11,21-30,R - 17+ (violence & profanity),other,3,False,False,True,True,False,True,False,True,False,False,Really good
TV,Original,0,21-30,G - All Ages,other,1,False,False,True,False,False,True,False,True,False,False,OK
TV,Unknown,110,1-20,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,False,False,False,False,False,Bad
Special,Unknown,1,31-59,G - All Ages,other,1,False,False,False,False,False,False,True,False,False,False,Bad
Music,Original,3,1-20,G - All Ages,other,1,False,False,False,False,False,False,False,False,True,False,Bad
Movie,Game,1,31-59,PG-13 - Teens 13 or older,Toei Animation,1,False,False,True,True,False,True,False,False,False,False,Questionable
TV,Unknown,12,1-20,G - All Ages,other,1,False,False,False,False,False,False,True,False,False,False,Bad
OVA,Light novel,1,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,False,False,False,False,Questionable
Special,4-koma manga,3,1-20,PG-13 - Teens 13 or older,other,3,False,False,True,False,False,False,True,False,False,False,Bad
Special,Game,1,1-20,G - All Ages,other,0,False,False,False,True,False,True,False,False,False,False,Bad
ONA,Other,12,1-20,G - All Ages,other,0,False,False,True,False,False,False,True,False,True,False,Bad
Movie,Unknown,1,1-20,G - All Ages,other,0,False,False,False,False,True,False,False,False,True,False,Bad
OVA,Original,12,1-20,G - All Ages,other,1,False,False,True,False,False,False,False,False,False,False,Bad
TV,Novel,52,21-30,G - All Ages,Studio Pierrot,1,False,False,True,True,False,True,False,False,False,False,OK
ONA,Original,6,1-20,G - All Ages,other,1,False,False,True,False,False,False,True,False,False,False,Questionable
Movie,Original,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,False,False,False,False,Bad
Special,Original,1,21-30,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,True,False,False,False,False,Questionable
Special,Unknown,2,1-20,PG-13 - Teens 13 or older,Sunrise,1,False,False,True,False,False,True,True,False,False,False,Questionable
Movie,Unknown,1,21-30,G - All Ages,other,0,False,False,True,True,False,False,False,False,False,False,Bad
TV,4-koma manga,13,21-30,PG-13 - Teens 13 or older,other,3,True,False,True,False,False,False,True,False,False,False,Really good
TV,Light novel,12,21-30,R - 17+ (violence & profanity),other,2,False,False,True,False,True,True,False,True,True,False,Really good
TV,Unknown,14,1-20,R+ - Mild Nudity,other,1,False,False,True,False,False,True,True,False,False,False,Questionable
Special,Game,1,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,False,True,True,False,False,Questionable
Music,Music,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Questionable
OVA,Original,1,31-59,R+ - Mild Nudity,other,0,False,False,False,False,True,True,False,False,False,False,Bad
TV,Picture book,12,21-30,PG - Children,other,2,False,False,True,False,False,False,False,False,False,False,Bad
Movie,Manga,1,60+,R+ - Mild Nudity,other,1,False,False,True,True,False,False,True,False,False,False,OK
TV,Unknown,26,21-30,PG - Children,other,1,False,True,True,False,False,False,False,False,False,False,Bad
ONA,Radio,2,1-20,G - All Ages,other,1,False,False,False,False,False,True,True,False,False,False,Bad
OVA,Unknown,3,21-30,None,other,0,False,True,True,False,False,False,False,False,False,False,Bad
Movie,Original,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,True,True,False,Bad
Special,Visual novel,1,31-59,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,True,False,False,True,False,Bad
OVA,Other,1,1-20,G - All Ages,other,1,False,False,True,False,True,False,False,False,False,False,Bad
Special,Manga,1,1-20,PG - Children,other,2,False,False,True,False,False,True,True,False,False,False,Bad
Movie,Other,1,1-20,G - All Ages,other,0,False,False,True,False,False,True,False,False,False,False,Bad
ONA,Unknown,0,1-20,G - All Ages,other,1,False,False,True,False,False,False,True,False,False,False,Bad
ONA,Original,0,less than a minute,G - All Ages,other,1,False,False,False,False,False,False,True,False,False,False,Bad
Special,Manga,1,31-59,PG-13 - Teens 13 or older,other,1,True,False,True,False,False,False,True,False,False,False,Really good
OVA,Unknown,6,21-30,PG-13 - Teens 13 or older,other,0,False,True,True,False,False,False,False,False,False,False,Bad
OVA,Web manga,1,1-20,PG-13 - Teens 13 or older,Studio Deen,2,False,False,False,False,False,False,True,False,True,False,OK
OVA,Unknown,1,1-20,G - All Ages,other,2,False,False,True,False,False,True,False,False,False,False,Bad
TV,Other,26,21-30,G - All Ages,other,1,False,False,False,True,False,True,False,False,True,False,Bad
Movie,Manga,1,1-20,PG-13 - Teens 13 or older,other,3,False,False,True,False,False,True,True,False,False,False,Questionable
Movie,Original,1,60+,PG-13 - Teens 13 or older,other,2,False,False,False,True,True,True,False,False,False,False,Really good
TV,Manga,24,21-30,PG-13 - Teens 13 or older,TMS Entertainment,4,False,True,True,False,True,False,True,False,False,False,Really good
Movie,Unknown,1,21-30,G - All Ages,Toei Animation,1,False,False,False,True,True,True,False,False,False,False,Bad
Special,Unknown,1,60+,PG-13 - Teens 13 or older,TMS Entertainment,1,False,False,True,True,False,False,True,False,False,False,OK
TV,Manga,12,1-20,R - 17+ (violence & profanity),Studio Deen,1,False,False,False,True,True,True,False,False,False,False,Questionable
Movie,Manga,1,60+,PG-13 - Teens 13 or older,Toei Animation,2,False,False,True,True,True,True,True,False,False,False,Really good
Movie,Unknown,1,60+,None,other,1,False,False,True,True,False,True,False,False,False,False,Bad
Special,Manga,1,60+,PG-13 - Teens 13 or older,Toei Animation,1,False,False,True,True,True,True,True,False,False,False,Really good
OVA,Game,1,21-30,PG-13 - Teens 13 or older,other,0,False,False,True,False,False,True,False,False,False,False,Bad
TV,Original,10,1-20,PG-13 - Teens 13 or older,other,2,False,False,True,False,False,True,True,False,False,False,Bad
ONA,Unknown,1,1-20,PG-13 - Teens 13 or older,other,0,False,True,False,False,False,False,False,False,False,False,Bad
ONA,Web manga,10,1-20,G - All Ages,other,2,False,False,True,False,False,False,True,False,False,False,Bad
Movie,Manga,1,60+,R - 17+ (violence & profanity),Production I.G,1,True,False,False,True,True,False,False,True,False,False,Really good
Music,Music,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
Special,Manga,6,1-20,PG - Children,other,1,False,False,False,False,False,False,True,False,False,False,Questionable
OVA,Manga,6,21-30,PG-13 - Teens 13 or older,other,3,False,True,True,False,False,True,False,False,False,False,Questionable
TV,Original,47,21-30,G - All Ages,Toei Animation,6,False,False,True,False,False,True,True,False,False,False,OK
TV,Manga,12,21-30,PG-13 - Teens 13 or older,Studio Deen,2,True,False,True,False,False,False,True,False,False,False,OK
ONA,Original,0,1-20,G - All Ages,other,0,False,False,True,False,False,False,True,False,False,False,Questionable
Movie,Unknown,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,False,False,False,False,Bad
TV,Unknown,13,1-20,PG - Children,other,1,False,False,True,False,False,True,True,False,False,False,Bad
ONA,Original,1,less than a minute,G - All Ages,Toei Animation,1,False,False,True,False,False,True,False,False,False,False,Questionable
TV,Game,12,21-30,PG-13 - Teens 13 or older,other,2,False,False,True,True,False,True,False,False,False,False,OK
TV,Manga,13,21-30,R+ - Mild Nudity,other,2,True,False,True,True,True,True,False,False,False,False,Really good
TV,Original,0,1-20,G - All Ages,other,0,False,False,True,False,False,False,True,False,False,False,Bad
TV,Unknown,6,21-30,R+ - Mild Nudity,other,1,True,False,False,False,False,True,True,False,False,False,Bad
Movie,Novel,1,60+,PG - Children,other,1,False,True,True,False,False,True,False,False,False,False,Bad
Movie,Manga,1,1-20,R+ - Mild Nudity,other,2,False,False,True,False,False,False,True,False,False,False,Questionable
OVA,Unknown,1,21-30,G - All Ages,other,2,True,False,True,False,False,True,True,False,False,False,OK
Movie,Manga,1,60+,G - All Ages,other,1,False,False,False,False,True,False,False,True,True,False,Bad
ONA,Original,1,1-20,G - All Ages,other,1,False,False,False,True,False,False,False,False,False,False,Bad
Special,Original,3,less than a minute,G - All Ages,other,0,False,False,False,False,False,True,False,False,False,False,Bad
Movie,Original,1,1-20,G - All Ages,other,1,False,False,True,False,False,False,False,False,False,False,Bad
OVA,Light novel,1,21-30,PG-13 - Teens 13 or older,J.C.Staff,1,True,False,True,True,False,True,True,False,False,False,Really good
Music,Music,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
OVA,Original,17,21-30,PG - Children,other,0,False,False,True,False,False,False,False,False,True,False,Bad
Movie,Unknown,1,31-59,PG - Children,other,1,False,False,True,True,False,False,True,False,False,False,Bad
Movie,Original,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,False,False,False,False,Bad
OVA,Unknown,1,21-30,PG-13 - Teens 13 or older,Madhouse,1,False,False,False,False,False,True,False,False,False,False,OK
TV,Unknown,12,1-20,PG-13 - Teens 13 or older,other,0,False,False,False,False,False,True,True,False,False,False,Bad
Special,Unknown,1,1-20,PG-13 - Teens 13 or older,other,1,False,False,True,False,False,False,True,False,True,False,Questionable
ONA,Original,1,less than a minute,G - All Ages,other,0,False,False,False,False,False,True,False,False,False,False,Bad
Movie,Original,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,False,False,False,False,Bad
TV,Novel,11,21-30,R+ - Mild Nudity,other,1,True,False,False,False,True,False,False,False,True,False,OK
OVA,Unknown,1,60+,PG-13 - Teens 13 or older,other,0,False,True,True,False,False,True,False,False,True,False,Bad
Movie,Unknown,1,1-20,G - All Ages,other,0,False,False,False,True,False,False,False,False,False,False,Bad
TV,Game,25,21-30,PG-13 - Teens 13 or older,other,3,True,False,True,False,False,False,True,False,False,False,OK
Special,Manga,1,1-20,R+ - Mild Nudity,other,2,False,False,False,False,False,False,True,False,False,False,Really good
TV,4-koma manga,12,1-20,PG-13 - Teens 13 or older,other,2,True,False,True,False,False,False,True,False,False,False,OK
Music,Original,1,1-20,G - All Ages,other,0,False,False,False,False,False,False,False,False,True,False,Bad
OVA,Unknown,1,1-20,PG - Children,other,1,False,False,False,False,False,True,True,False,False,False,Questionable
Movie,Original,3,1-20,R+ - Mild Nudity,other,0,False,False,False,True,False,False,False,False,False,False,Bad
Special,Manga,3,1-20,PG-13 - Teens 13 or older,other,1,True,False,False,False,False,False,True,False,False,False,OK
Movie,Game,1,60+,PG - Children,other,3,False,False,True,True,True,True,True,False,False,False,Really good
TV,Manga,13,21-30,PG - Children,other,3,False,False,True,True,False,False,True,False,False,False,OK
Movie,Unknown,1,60+,PG - Children,other,0,False,False,False,False,False,True,False,True,False,False,Bad
Special,Manga,1,1-20,PG-13 - Teens 13 or older,Production I.G,1,False,True,True,False,False,False,True,False,False,False,OK
Special,Unknown,1,1-20,G - All Ages,other,1,False,False,True,True,False,True,True,False,False,False,Bad
